,Username,Datetime,Text
3530,CNN,2021-05-01 03:13:03+00:00,"Canada says future deliveries of the Pfizer vaccine will come from the United States, instead of Europe, signaling that the company may now be manufacturing a sufficient supply of its vaccine for the US https://t.co/icDYkNg3mk"
3531,CNN,2021-04-30 22:32:07+00:00,"Canada says future deliveries of the Pfizer vaccine will come from the United States, instead of Europe, signaling that the company may now be manufacturing a sufficient supply of its vaccine for the US https://t.co/eV08VmHV7d"
3532,CNN,2021-04-28 19:00:18+00:00,"The European Union is pivoting to the Pfizer/BioNTech coronavirus shot with a record agreement to buy up to 1.8 billion doses, as court proceedings in its lawsuit against another major vaccine maker, AstraZeneca, began in Brussels. https://t.co/unQgpbjFZ8"
3533,CNN,2021-04-28 17:45:15+00:00,"The Pfizer/BioNTech and Moderna Covid-19 vaccines were found in the real world to be 94% effective against Covid-19 hospitalization among fully vaccinated adults ages 65 and older in the United States, according to a new CDC study. https://t.co/eCcnwlvVC3"
3534,CNN,2021-04-22 03:01:05+00:00,"The mRNA Covid-19 vaccines made by Pfizer/BioNTech and Moderna do not appear to pose any serious risk during pregnancy, according to new data published in the New England Journal of Medicine https://t.co/fEYLvtQe6e"
3535,CNN,2021-04-16 23:16:05+00:00,"Johnson &amp; Johnson sought help from its three rival Covid-19 vaccine makers to look into reports of blood clots, but Pfizer and Moderna both declined, the Wall Street Journal reported on Friday, citing sources. Only AstraZeneca agreed, according to the WSJ. https://t.co/2ivGDxc3HU"
3536,CNN,2021-04-16 20:01:09+00:00,"Johnson &amp; Johnson sought help from its three rival Covid-19 vaccine makers to look into reports of blood clots, but Pfizer and Moderna both declined, the Wall Street Journal reported on Friday, citing sources. Only AstraZeneca agreed, according to the WSJ. https://t.co/XvLvJekm6S"
3537,CNN,2021-04-09 17:45:05+00:00,Pfizer has asked the FDA to expand the emergency use authorization of its Covid-19 vaccine for use in people ages 12 to 15. The vaccine is currently authorized for emergency use by the FDA in people aged 16 and up. https://t.co/aKnxp8xxSc
3538,CNN,2021-04-02 05:31:05+00:00,"The ongoing trial of Pfizer/BioNTech's Covid-19 vaccine confirms its protection lasts at least six months after the second dose and that it also protects against a worrying variant, the companies say. https://t.co/lYgbONAOhY"
3539,CNN,2021-04-01 11:00:14+00:00,"The ongoing trial of Pfizer/BioNTech's Covid-19 vaccine confirms its protection lasts at least six months after the second dose and that it also protects against a worrying variant, the companies say. https://t.co/dsrjGbaJtu"
3540,CNN,2021-04-01 09:31:05+00:00,"When the coronavirus pandemic began, the challenge for Pfizer and BioNTech wasn't just developing a Covid-19 vaccine -- they also had to make it, and by the hundreds of millions. https://t.co/uIcnXabSSR"
3541,CNN,2021-03-31 10:53:06+00:00,JUST IN: Pfizer/BioNTech say clinical trial results show their Covid-19 vaccine is 100% effective and well tolerated in youths age 12 to 15 https://t.co/iYB6flsAdm
3542,CNN,2021-03-30 03:31:03+00:00,"Under real world conditions and at full vaccination, the Pfizer and Moderna Covid-19 vaccines are 90% effective at preventing infections,   including infections that have no symptoms, according to the US Centers for Disease Control and Prevention https://t.co/3Jw4Hev0Mf"
3543,CNN,2021-03-29 22:44:02+00:00,"Under real world conditions and at full vaccination, the Pfizer and Moderna Covid-19 vaccines are 90% effective at preventing infections,   including infections that have no symptoms, according to the US Centers for Disease Control and Prevention https://t.co/4rULBhmRWg"
3544,CNN,2021-03-28 14:00:16+00:00,"The Pfizer/BioNTech and Moderna Covid-19 vaccines work “incredibly effectively” in pregnant and new moms, research says. And they pass protection to their newborns. https://t.co/4xmBKoGmFZ"
3545,CNN,2021-03-27 14:00:09+00:00,"The Pfizer/BioNTech and Moderna Covid-19 vaccines work “incredibly effectively” in pregnant and new moms, research says. And they pass protection to their newborns. https://t.co/W2rowqtbnW"
3546,CNN,2021-03-26 18:45:06+00:00,"The Pfizer/BioNTech and Moderna Covid-19 vaccines work “incredibly effectively” in pregnant and new moms, research says. And they pass protection to their newborns. https://t.co/bHZ6cN5tBZ"
3547,CNN,2021-03-26 06:01:07+00:00,"The Pfizer-BioNTech Covid-19 vaccine could be ready for children ages 12 to 15 by the start of the upcoming school year, says Pfizer’s senior vice president of vaccine clinical research and development https://t.co/V3vPfIVIU6"
3548,CNN,2021-03-26 04:01:05+00:00,"The Pfizer/BioNTech and Moderna Covid-19 vaccines work “incredibly effectively” in pregnant and new moms, research says. And they pass protection to their newborns. https://t.co/sGGilOZFa8"
3549,CNN,2021-03-26 01:00:11+00:00,"The Pfizer-BioNTech Covid-19 vaccine could be ready for children ages 12 to 15 by the start of the upcoming school year, says Pfizer’s senior vice president of vaccine clinical research and development https://t.co/IvQ6VB7ysl"
3550,CNN,2021-03-25 15:30:11+00:00,"The Pfizer/BioNTech and Moderna Covid-19 vaccines work “incredibly effectively” in pregnant and new moms, research says. And they pass protection to their newborns. https://t.co/HtK3CR70Eg"
3551,CNN,2021-03-19 17:24:47+00:00,"The makers of the Pfizer/BioNTech coronavirus vaccine are ""turning every stone"" to scale up production capacity as Europe continues to suffer from a deficit in vaccine supply. https://t.co/VJY4VhvPrP"
3552,CNN,2021-03-13 14:12:38+00:00,"Some members of the GOP Doctors Caucus say the US should consider giving one shot of the Pfizer and Moderna vaccines to as many people as possible.
“Is one shot for all better than none for some?” CNN’s @smerconish explores. https://t.co/COjP63clRR https://t.co/S1zOd40fLU"
3553,CNN,2021-03-12 08:48:43+00:00,"There have been “dramatically” fewer Covid-19 cases and deaths among people in Israel who have been fully vaccinated with the Pfizer/BioNTech vaccine, according to real-world evidence from the Israel Ministry of Health, the companies said. https://t.co/kfZ3EZByJ7"
3554,CNN,2021-03-11 14:45:08+00:00,"The Pfizer/BioNTech Covid-19 vaccine provides less protection in cancer patients than healthy individuals following a single dose, a new real-world study in the UK suggests https://t.co/73KU0mczLk"
3555,CNN,2021-03-04 11:28:02+00:00,"The United States is holding firm to the strategy to administer two doses of the Moderna and Pfizer/BioNTech Covid-19 vaccines a few weeks apart. Still, the idea of expanding the supply by dispensing only one dose hasn't faded away. https://t.co/cXSEdjb3OD"
3556,CNN,2021-03-04 06:01:06+00:00,"Russia's Sputnik V vaccine has a cheaper list price and can be stored at higher temperatures than the Pfizer vaccine, which has made it appealing to Latin American countries with less-developed economies and infrastructures https://t.co/4ulD5ROvou"
3557,CNN,2021-03-03 23:31:04+00:00,"The Sputnik V vaccine has a cheaper list price and can be stored at higher temperatures than the Pfizer vaccine, which has made it appealing to Latin American countries with less-developed economies and infrastructures https://t.co/YDdEFWdyc1"
3558,CNN,2021-03-02 05:31:04+00:00,"Moderna, Pfizer and now Johnson &amp; Johnson will deliver enough doses to fully vaccinate 130 million people — more than one-third of the US population — by the end of March, the pharmaceutical companies told a House subcommittee last week https://t.co/N1kqWSAlyo"
3559,CNN,2021-03-01 22:16:03+00:00,"Moderna, Pfizer and now Johnson &amp; Johnson will deliver enough doses to fully vaccinate 130 million people — more than one-third of the US population — by the end of March, the pharmaceutical companies told a House subcommittee last week https://t.co/ATYvkQmYxE"
3560,CNN,2021-02-26 20:18:36+00:00,"Just one dose of Pfizer/BioNTech's coronavirus vaccine can induce a strong enough immune response in people who have already had Covid-19 that it could protect from future disease, according to two new papers published in the journal The Lancet https://t.co/aIEh558hHP"
3561,CNN,2021-02-26 14:01:24+00:00,"New research suggests a single dose of the Pfizer/BioNTech coronavirus vaccine can protect against asymptomatic coronavirus infection, which could help reduce transmission. Follow live updates on the pandemic. https://t.co/eyF3C3Jv83"
3562,CNN,2021-02-25 15:45:11+00:00,Vaccine makers Pfizer and Moderna are trying to get out ahead of some of the new coronavirus variants that are causing concern around the world. https://t.co/RWCP5QLfZV
3563,CNN,2021-02-22 19:30:15+00:00,"New data shows that the first dose of the Pfizer/BioNTech Covid-19 vaccine ""provides high levels of protection against infection and symptomatic disease,"" Public Health England says in a press release. https://t.co/Ca0e3CuWtg"
3564,CNN,2021-02-17 22:21:24+00:00,"New studies suggest that Pfizer-BioNTech's and Moderna's vaccines should protect against concerning new Covid-19 variants, including one first seen in South Africa https://t.co/oSKWZx7Thz"
3565,CNN,2021-02-17 10:15:06+00:00,"Did North Korea hack US drugmaker Pfizer and steal data on Covid-19 vaccines and treatment research? The answer, at least on Wednesday in South Korea, depends on who you ask. https://t.co/f1IOOhuZrh"
3566,CNN,2021-02-16 04:12:02+00:00,"Pfizer-BioNTech's Covid-19 vaccine appears to reduce symptomatic coronavirus infections by more than 90% in the real world, Israeli researchers said Sunday. https://t.co/ygr9TH1hhe"
3567,CNN,2021-02-15 10:45:02+00:00,"Pfizer-BioNTech's Covid-19 vaccine appears to reduce symptomatic coronavirus infections by more than 90% in the real world, Israeli researchers said Sunday. https://t.co/eD9kymDTDt"
3568,CNN,2021-02-10 22:29:50+00:00,"People who have been fully vaccinated against coronavirus can skip quarantine if they are exposed to someone infected with the virus, the CDC says.

Right now, that means two doses of either the Pfizer/BioNTech or Moderna vaccine. https://t.co/9tOaPZ1l4o"
3569,CNN,2021-02-09 12:15:04+00:00,"Drugmaker Pfizer has hiked its production rate to double coronavirus vaccine output and keep up with demand, a spokeswoman says. https://t.co/lU0rOHqtGn"
3570,CNN,2021-02-05 18:32:49+00:00,"The Biden administration is making use of the Defense Production Act in three key areas, the top official tasked with supplies announced, including equipment for Pfizer vaccine production, testing and PPE for front-line workers. https://t.co/mA9OgPb7MM"
3571,CNN,2021-02-04 13:45:05+00:00,"The first round of COVAX distribution, which is meant to ensure rapid and equitable distribution of vaccines to rich and poor countries alike, includes 336 million doses of the AstraZeneca-Oxford vaccine and 1.2 million doses of the Pfizer-BioNTech vaccine https://t.co/p2P4kKBLTy"
3572,CNN,2021-01-30 00:31:10+00:00,The Pfizer/BioNtech coronavirus vaccine completed an arduous journey through development and approval — but still is left with hundreds of miles to go to reach waiting arms once it arrives in rural America https://t.co/cBLWDI4jXw
3573,CNN,2021-01-28 02:01:48+00:00,"Dr. Fauci on Biden’s use of the Defense Production Act: “You just can’t open up another factory from a company that isn’t Moderna, or isn’t Pfizer, and say make mRNA vaccine. It’s just not going to happen that way, because of the process. It’s one that is difficult.” #CNNTownHall https://t.co/NZAHjSlg72"
3574,CNN,2021-01-26 13:15:10+00:00,"The EU is calling out vaccine makers AstraZeneca and Pfizer over delivery delays that could slow its recovery from the pandemic. 

Officials are even threatening to take legal action and introduce export controls on doses produced in the bloc. https://t.co/rPFkfeV8kV"
3575,CNN,2021-01-14 17:10:03+00:00,The short shelf life of both the Moderna and Pfizer-BioNTech coronavirus vaccines raises the stakes for the largest vaccination effort in US history by forcing clinicians to anticipate the exact number of doses they'll need each day https://t.co/gL5VTiOkPo
3576,CNN,2021-01-11 16:40:03+00:00,"President-elect Joe Biden will receive the second dose of the Pfizer/BioNTech coronavirus vaccine Monday, his team says, the week before he is sworn in as the next US president and as the pandemic continues to devastate the nation. https://t.co/8HdOk8PBfb"
3577,CNN,2021-01-09 01:01:04+00:00,"Pfizer has declined to say whether it could meet demand for second doses of coronavirus vaccine if the incoming Biden administration releases all vaccine at once, instead of holding back half https://t.co/bTD3iSRZm3"
3578,CNN,2021-01-09 00:15:08+00:00,"A new study provides early evidence that Pfizer's Covid-19 vaccine might be effective against two new coronavirus strains first identified in South Africa and the UK, despite a concerning mutation https://t.co/ooYeFgOsoN"
3579,CNN,2021-01-05 20:00:13+00:00,The 91-year-old British man who became an internet sensation after taking his first dose of the Pfizer/BioNTech coronavirus vaccine has now been given his second and final dose https://t.co/y6m54emzwC
3580,CNN,2021-01-05 14:35:08+00:00,The 91-year-old British man who became an internet sensation after taking his first dose of the Pfizer/BioNTech coronavirus vaccine has now been given his second and final dose https://t.co/nq1U9LcBYz
3581,CNN,2021-01-05 03:30:05+00:00,"Anyone who receives the Moderna or Pfizer Covid-19 vaccine must get two full doses, two top US Food and Drug Administration officials say https://t.co/ALFXDVgHL1"
3582,CNN,2021-01-02 01:40:05+00:00,"The World Health Organization has approved the Pfizer/BioNTech vaccine for emergency use, paving the way for lower and middle-income countries to begin immunizing their populations against Covid-19. https://t.co/Go26tJR4dK"
3583,CNN,2021-01-01 16:30:10+00:00,"The UK's chief medical officers have defended a decision to delay second doses of the Pfizer/BioNTech vaccine in order to prioritize first doses, saying it will protect as many vulnerable people as possible while the coronavirus is running rampant. https://t.co/9AiZbOi18n"
3584,CNN,2021-01-01 14:30:04+00:00,"The World Health Organization has approved the Pfizer/BioNTech vaccine for emergency use, paving the way for lower and middle-income countries to begin immunizing their populations against Covid-19. https://t.co/qFnME3jYpC"
3585,CNN,2020-12-31 13:01:01+00:00,"This doctor drove almost 150 miles earlier this month to take a cooler carrying 130 doses of the Pfizer/BioNTech vaccine to a hospital in Alpena, Michigan — a city of about 10,000 people on Lake Huron's Thunder Bay https://t.co/rrpWixKY5a"
3586,CNN,2020-12-30 23:25:19+00:00,"This doctor drove almost 150 miles earlier this month to take a cooler carrying 130 doses of the Pfizer/BioNTech vaccine to a hospital in Alpena, Michigan — a city of about 10,000 people on Lake Huron's Thunder Bay https://t.co/uaHunn2Dij"
3587,CNN,2020-12-28 14:30:07+00:00,"The delivery of hundreds of thousands of doses of the Pfizer/BioNTech coronavirus vaccine in the European Union has been delayed due to a ""minor logistical issue,"" Pfizer says. https://t.co/Yl3dJDhuxs"
3588,CNN,2020-12-27 18:00:10+00:00,"The European Union has launched its mass Covid-19 vaccination program, days after approving the Pfizer/BioNTech coronavirus vaccine. https://t.co/bYD16dXyfK"
3589,CNN,2020-12-23 19:10:03+00:00,"With this agreement, the federal government will have purchased 200 million doses of Pfizer/BioNTech's Covid-19 vaccine for $4 billion. https://t.co/zKyV4SqATo"
3590,CNN,2020-12-22 19:24:07+00:00,"- December 8 -
 
Margaret Keenan, 90, is applauded after becoming the first person in the UK to receive the Pfizer/BioNtech Covid-19 vaccine. The UK was the first nation to begin vaccinating its citizens with a fully vetted and authorized Covid-19 shot. https://t.co/5YENe9SgcT https://t.co/bgoAV7Ya9f"
3591,CNN,2020-12-22 10:18:06+00:00,"Pfizer and Moderna are testing their coronavirus vaccines to see if they work on the new mutated version of the virus found in the UK and elsewhere. The virus has mutated before, and both companies say they found their vaccines worked on other variants https://t.co/9xCXVPhCil"
3592,CNN,2020-12-21 14:25:04+00:00,"JUST IN: The European Union drugs regulator has recommended authorizing the Pfizer/BioNTech Covid-19 vaccine for use, paving the way for the first phase of the bloc's mass vaccination program to begin later this week. https://t.co/Ncy0Yxha4y"
3593,CNN,2020-12-18 18:50:08+00:00,"President-elect Joe Biden and incoming first lady Jill Biden will receive the first dose of the Pfizer vaccine on Monday in Delaware, transition spokeswoman Jen Psaki says. https://t.co/TLIe2BUfNM"
3594,CNN,2020-12-18 16:00:15+00:00,"Multiple states have been told by the federal government to expect fewer doses of Pfizer's Covid-19 vaccine than initially promised, leaving health officials across the country confused and frustrated about the crucial rollout plans https://t.co/196gjNonrJ"
3595,CNN,2020-12-18 13:19:20+00:00,"Vice President Mike Pence, second lady Karen Pence and Surgeon General Jerome Adams just received their first doses of the Pfizer coronavirus vaccine. https://t.co/GonWFGXbAr https://t.co/DS4U8MYwLs"
3596,CNN,2020-12-17 21:51:04+00:00,"Multiple states have been told by the federal government to expect fewer doses of Pfizer's Covid-19 vaccine than initially promised, leaving health officials across the country confused and frustrated about the crucial rollout plans https://t.co/SBruA5VfRm"
3597,CNN,2020-12-17 03:51:42+00:00,Vaccine supply constraints are complicating the Trump administration's hopes of striking a deal with Pfizer to purchase another 100 million doses of the company's coronavirus vaccines https://t.co/nxxiUGxcYh
3598,CNN,2020-12-17 01:48:35+00:00,"People administering Pfizer’s coronavirus vaccine may squeeze out extra doses from the vials if there is leftover solution in them after giving the standard five doses, the FDA says https://t.co/8ZCbkn5Hvd https://t.co/fLiQrDA88a"
3599,CNN,2020-12-17 00:55:41+00:00,"The Pfizer/BioNTech Covid-19 vaccine being rolled out across the US should be safe for just about anyone — even the frailest elderly people.

Here's what we know so far about who should, and, possibly shouldn't, get a Covid-19 vaccine. https://t.co/vhX3sNalr2"
3600,CNN,2020-12-16 21:49:03+00:00,"More Americans have received their first dose of the Pfizer-BioNTech Covid-19 vaccine, and federal health officials could authorize a second coronavirus vaccine in the next few days https://t.co/kmHc45htpX"
3601,CNN,2020-12-16 13:13:02+00:00,"More Americans received their first dose of the Pfizer and BioNTech Covid-19 vaccine Tuesday, and the country now gears up for a possible second vaccine authorization in the next few days. https://t.co/KBSwTVel4E"
3602,CNN,2020-12-16 09:30:08+00:00,"More Americans received their first dose of the Pfizer and BioNTech Covid-19 vaccine Tuesday, and the country now gears up for a possible second vaccine authorization in the next few days. https://t.co/M0A7HLflg9"
3603,CNN,2020-12-15 23:45:07+00:00,"The newly-approved Pfizer/BioNTech vaccine is slowly making its way across the US. But those eagerly waiting their turn need to beware of dangerous scams and misinformation about the vaccine's distribution.
https://t.co/Bsi4sMi5SD"
3604,CNN,2020-12-15 00:11:59+00:00,"“Today, we really did get a shot of hope,” says US Surgeon General Jerome Adams about the first people in the US receiving the Pfizer/BioNtech Covid-19 vaccine.

“We still need to be appropriately cautious,” Adams added. “But we’ve got some hope finally.” https://t.co/oOKZRVcFMp"
3605,CNN,2020-12-14 18:45:10+00:00,"A personal support care worker in Toronto has become among Canada’s first recipients of the Pfizer-BioNtech vaccine as the country begins distributing its first 30,000 doses https://t.co/vqHRhGnfzQ"
3606,CNN,2020-12-14 15:05:04+00:00,Pfizer CEO says the company is on track to manufacture 1.3 billion Covid-19 vaccine doses globally next year https://t.co/m3RcUdhzRA
3607,CNN,2020-12-14 12:45:00+00:00,"The US is asking Pfizer for another 100 million doses, CEO 
@AlbertBourla
 says.

“Right now, most of that we can provide in the third quarter. The US government wants them in the second quarter. So we’re working very collaboratively ... But we haven’t signed this agreement yet” https://t.co/3Ok4HJ0qXU"
3608,CNN,2020-12-14 11:08:04+00:00,Canada’s Prime Minister Justin Trudeau tweeted a photo of the Pfizer vaccine arriving in Canada on Sunday evening. https://t.co/souOhRBZKb https://t.co/4o8yjXqd8C
3609,CNN,2020-12-14 09:30:17+00:00,"Eleven months after the earliest recorded case of coronavirus in the US, medical workers are preparing to give the first doses of the Pfizer-BioNTech Covid-19 vaccine, with deliveries set to arrive at administration sites from around 8 a.m. ET. https://t.co/7EPFuoqRSj"
3610,CNN,2020-12-12 20:21:08+00:00,CDC vaccine advisers voted to recommend the Pfizer/BioNTech Covid-19 vaccine in the United States. @drsanjaygupta explains what comes next. https://t.co/XXKdJqXYxP https://t.co/w2yl7w7LKi
3611,CNN,2020-12-12 19:56:19+00:00,"The US Centers for Disease Control and Prevention's Advisory Committee on Immunization Practices has voted to recommend the Pfizer/BioNTech coronavirus vaccine for people age 16 and older, moving the US one step closer to vaccination of millions of people https://t.co/zvYxi6eFNi"
3612,CNN,2020-12-12 18:00:03+00:00,"The US Food and Drug Administration's emergency use authorization of Pfizer and BioNTech's coronavirus vaccine is a crucial step in developing the new-generation vaccine, BioNTech CEO Ugur Sahin says. https://t.co/730vOUQQKW"
3613,CNN,2020-12-12 16:24:43+00:00,FDA Commissioner Dr. Stephen Hahn denied that political pressure led to a quick decision to issue emergency use authorization for Pfizer and BioNTech's coronavirus vaccine. https://t.co/kwLQ5a4HDU https://t.co/s20TdLVa2e
3614,CNN,2020-12-12 16:00:04+00:00,Pfizer says the first shipments of Covid-19 vaccines will start leaving the company's Michigan facility on Sunday. https://t.co/XAYyfGi8dP
3615,CNN,2020-12-12 05:46:00+00:00,"The FDA has authorized Pfizer and BioNTech's Covid-19 vaccine for emergency use. Now, the CDC and its advisers must OK the vaccine. https://t.co/1n36Q129RE https://t.co/LlMa8jiozV"
3616,CNN,2020-12-12 02:46:31+00:00,"JUST IN: The FDA has authorized Pfizer and BioNTech's Covid-19 vaccine for emergency use. Now, the CDC and its advisers must OK the vaccine. https://t.co/9Vx7FxB1Bf"
3617,CNN,2020-12-11 23:16:38+00:00,"After months of development, the first Covid-19 vaccine to receive authorization in the US could be just around the corner. In the meantime, here's what we know about the vaccine developed by Pfizer and BioNTech. https://t.co/WEcvoqMMJW"
3618,CNN,2020-12-11 20:30:44+00:00,"The White House told FDA chief Stephen Hahn that he needs to have Pfizer/BioNTech's Covid vaccine authorized by the end of the day or to resign, sources say. Hahn disputes the episode. https://t.co/XIh6SieyTW"
3619,CNN,2020-12-11 15:40:04+00:00,"The FDA has informed Pfizer it intends ""to proceed towards an authorization"" of the manufacturer's Covid-19 vaccine, the US Health and Human Services Secretary tells ABC, as the country is deep into a worsening health crisis. https://t.co/SZc3UHA0He"
3620,CNN,2020-12-11 15:09:11+00:00,Wall Street analysts are projecting Pfizer and Moderna will generate $32 billion in Covid-19 vaccine revenue — next year alone. https://t.co/1kE5K0u2S8
3621,CNN,2020-12-11 13:45:09+00:00,"The FDA intends to proceed toward authorization of Pfizer's Covid-19 vaccine, HHS Secretary Alex Azar says. https://t.co/IEuOZYSV0d"
3622,CNN,2020-12-11 04:05:00+00:00,"Dr. Archana Chatterjee, a member of the FDA panel who voted against the recommendation to authorize the Pfizer Covid-19 vaccine for use in the US, says she supports its “use in adults 18 years and older,” but not with “younger participants where I felt like the data was limited.” https://t.co/YCAOvVT1k2"
3623,CNN,2020-12-11 03:22:07+00:00,"“It is a day that’s really worth celebrating,” says Dr. Sanjay Gupta of the FDA panel recommending the authorization of Pfizer’s Covid-19 vaccine. “But it, also, comes on the same day that we’ve had, tragically, the highest number of people who have died of this disease as well.” https://t.co/kTSUCdk2GL"
3624,CNN,2020-12-10 22:54:57+00:00,JUST IN: FDA advisers vote to recommend that the agency grant emergency use authorization to Pfizer and BioNTech's coronavirus vaccine in the US https://t.co/0yobC3HM2d
3625,CNN,2020-12-10 14:49:21+00:00,The FDA's advisory committee is meeting to discuss emergency use authorization for Pfizer and BioNTech's coronavirus vaccine. Follow live updates. https://t.co/iA4DY3J5j0
3626,CNN,2020-12-10 08:01:08+00:00,"People with a ""significant history of allergic reactions"" shouldn't be given the Pfizer/BioNTech coronavirus vaccine, the UK's National Health Service advised after two healthcare workers had symptoms after receiving a shot. https://t.co/hWB80TlKM5"
3627,CNN,2020-12-10 04:31:07+00:00,Cleveland Clinic in Ohio has built a “freezer farm” of 16 ultra-cold freezers to store Pfizer and BioNTech’s Covid-19 vaccine https://t.co/EwC8Xog294
3628,CNN,2020-12-10 01:10:04+00:00,The US Food and Drug Administration's vaccine advisers will discuss emergency use authorization for Pfizer and BioNTech's coronavirus vaccine during a meeting on Thursday https://t.co/7Ut8e37AtU
3629,CNN,2020-12-09 19:40:05+00:00,"People with a ""significant history of allergic reactions"" shouldn't be given the Pfizer/BioNTech coronavirus vaccine, the UK's National Health Service advised after two healthcare workers had symptoms after receiving a shot. https://t.co/c0p0sKp13O"
3630,CNN,2020-12-09 17:10:05+00:00,"The department responsible for Canada's federal health policy has given emergency approval to Pfizer and BioNTech’s Covid-19 vaccine, indicating in its authorization that there were some ""conditions."" https://t.co/hdjadp6Lfk"
3631,CNN,2020-12-09 14:45:00+00:00,"HHS Secretary Alex Azar says the administration is working with Pfizer “to deliver additional doses.”

“We’re very optimistic ... we will use every power we have under the Defense Production Act to make sure the American people get what they need.” https://t.co/HT4B4Jktjw https://t.co/WaeY0LJ7o6"
3632,CNN,2020-12-09 13:22:25+00:00,"People with a ""significant history of allergic reactions"" shouldn't be given the Pfizer/BioNTech coronavirus vaccine, the UK's National Health Service advised after two healthcare workers had symptoms after receiving a shot. https://t.co/05DWwo3H1t"
3633,CNN,2020-12-09 11:59:30+00:00,"""It didn't hurt at all.""

The UK has begun vaccinating people against Covid-19. This 91-year-old, who received the Pfizer/BioNTech vaccine, described what the process was like to CNN. https://t.co/Surb3FTYzB https://t.co/tQcSsO1L8c"
3634,CNN,2020-12-09 06:05:00+00:00,"“I cannot imagine that with the data as presented and summarized by the FDA it won’t be authorized incredibly quickly.” - Adm. Brett Giroir on Pfizer’s Covid-19 vaccine approval.
 
I believe “we will have vaccines in people’s arms within 96 hours if not a shorter time than that."" https://t.co/jHJ6sKMzUp"
3635,CNN,2020-12-08 16:51:11+00:00,"Martin Kenyon, a 91-year-old UK resident, received a dose of Pfizer’s Covid-19 vaccine today and says he hopes to hug his granddaughters soon.

“I want to live a long time to enjoy their lives,” he said. “No point in dying now when I have lived this long, is there?” https://t.co/AJVW5pX2oN"
3636,CNN,2020-12-08 13:15:07+00:00,"The second person to receive the Pfizer/BioNTech Covid-19 vaccine outside of clinical trials is called William Shakespere.

Shakespere, known to friends as Bill, sat with his grandchildren's artwork nearby as he received the jab. https://t.co/IpkDauGhzR https://t.co/ytRB8oZFBO"
3637,CNN,2020-12-08 13:00:13+00:00,"“It feels like there is light at the end of the tunnel,” said nurse May Parsons, who gave the first Pfizer/BioNTech shot outside of clinical trials today

Parsons, originally from the Philippines, has worked in the UK’s National Health Service for 24 years https://t.co/bImf0koOE7 https://t.co/JKbe9MPZ4C"
3638,CNN,2020-12-08 09:45:04+00:00,"The first doses of the Covid-19 vaccine developed by Pfizer/BioNTech are rolling out in the United Kingdom this week. If you live in the UK, let us know how you feel about the vaccine. https://t.co/cmDaEL3rWP"
3639,CNN,2020-12-08 09:21:31+00:00,"90-year-old Margaret Keenan became the first Briton to receive the Pfizer/BioNTech Covid-19 vaccine at University Hospital in Coventry, England. https://t.co/te8cMDL56c https://t.co/xORGqnFGzd"
3640,CNN,2020-12-08 07:34:12+00:00,"BREAKING: The first Briton to get the Pfizer/BioNTech Covid-19 vaccine -- 90-year-old Margaret Keenan -- received the first of two doses at University Hospital in Coventry, less than a week after the UK became the first country to approve it. https://t.co/HMac4kJcMH"
3641,CNN,2020-12-08 06:31:07+00:00,Trump administration officials have denied they turned down an opportunity to buy more doses of the Pfizer Covid-19 vaccine months ago https://t.co/QUtBdmfrpK
3642,CNN,2020-12-08 00:50:23+00:00,"The order comes after The New York Times reported that Pfizer had offered to sell the US government additional doses in late summer, but the newspaper said the administration had turned it down https://t.co/dS3THuEcN3"
3643,CNN,2020-12-08 00:11:02+00:00,Trump administration officials have denied they turned down an opportunity to buy more doses of the Pfizer Covid-19 vaccine months ago https://t.co/z3bPLXVazk
3644,CNN,2020-12-05 03:08:51+00:00,"""Both of the vaccines... are what's called a prime-boost,"" says Dr. Anthony Fauci of the Moderna and Pfizer vaccines.

""One injection, followed in four weeks by another injection. ... You get optimal immunity anywhere from 7 to 10 days after the second dose."" #CNNTownHall https://t.co/SHf9KGiTHs"
3645,CNN,2020-12-04 13:30:05+00:00,"Dr. Anthony Fauci has apologized for his apparent criticism of British regulators who have authorized the Pfizer vaccine.

""I do have great faith in both the scientific community and the regulatory community at the UK,"" Fauci told the BBC. https://t.co/kFrQ0RlBy7"
3646,CNN,2020-12-03 06:31:06+00:00,"The UK is the first country in the world to approve Pfizer's coronavirus vaccine, and plans to begin distributing it next week https://t.co/TBpHjIxhLt"
3647,CNN,2020-12-02 21:38:41+00:00,"The Pfizer/BioNTech vaccine has been granted emergency authorization by British regulators, and the first doses are expected to be rolled out from early next week.

Here's what you need to know about how the UK authorized the vaccine. https://t.co/0nD5aqDWP8"
3648,CNN,2020-12-02 16:40:06+00:00,"The UK is the first country in the world to approve Pfizer's coronavirus vaccine, and plans to begin distributing it next week https://t.co/aLgZcYu6YG"
3649,CNN,2020-12-02 07:48:46+00:00,"BREAKING: The UK is the first country in the world to approve Pfizer's coronavirus vaccine, and plans to begin distributing it next week https://t.co/czGBNubKb8"
3650,CNN,2020-12-02 03:46:05+00:00,"The first shipments of Pfizer's coronavirus vaccine will be delivered on December 15, according to an Operation Warp Speed document obtained by CNN https://t.co/8bw2qngzBH"
